term.id,-,term.name,term.units,term.synonyms,term.subClassOf.0.id,term.definition,term.agrovoc,term.defaultProperties.0.term.id,term.defaultProperties.0.value,term.defaultProperties.0.sd,term.defaultProperties.1.term.id,term.defaultProperties.1.value,term.defaultProperties.1.sd,term.defaultProperties.1.description,term.defaultProperties.2.term.id,term.defaultProperties.2.value,term.defaultProperties.2.sd,term.defaultProperties.2.description,term.defaultProperties.3.term.id,term.defaultProperties.3.value,term.defaultProperties.3.sd,term.defaultProperties.3.description,term.defaultProperties.4.term.id,term.defaultProperties.4.value,term.defaultProperties.4.sd,term.defaultProperties.4.description,term.defaultProperties.5.term.id,term.defaultProperties.5.value,term.defaultProperties.5.sd,term.defaultProperties.5.description,term.defaultProperties.6.term.id,term.defaultProperties.6.value,term.defaultProperties.6.sd,term.defaultProperties.6.description,term.defaultProperties.7.term.id,term.defaultProperties.7.value,term.defaultProperties.7.min,term.defaultProperties.7.max,term.defaultProperties.8.term.id,term.defaultProperties.8.value,term.defaultProperties.8.sd,term.defaultProperties.8.description,term.ecoinventReferenceProductId,lookups.0.name,lookups.0.value,lookups.0.dataState,lookups.1.name,lookups.1.value,lookups.1.dataState,lookups.2.name,lookups.2.value,lookups.2.dataState,lookups.3.name,lookups.3.value,lookups.3.dataState,lookups.4.name,lookups.4.value,lookups.4.dataState,lookups.5.name,lookups.5.value,lookups.5.min,lookups.5.max,lookups.5.source,lookups.5.notes,lookups.5.dataState,lookups.6.name,lookups.6.value,lookups.6.min,lookups.6.max,lookups.6.source,lookups.6.notes,lookups.6.dataState,lookups.7.name,lookups.7.value,lookups.7.dataState,lookups.8.name,lookups.8.value,lookups.8.dataState,lookups.9.name,lookups.9.value,lookups.9.dataState,lookups.10.name,lookups.10.value,lookups.10.dataState,lookups.11.name,lookups.11.value,lookups.11.dataState
sheepSolidManureFreshKgMass,"sheep, Solid Manure, Fresh Kg Mass","Sheep, solid manure, fresh (kg mass)",kg,-,sheepAndGoatsSolidManureFreshKgMass,"Fresh manure from sheep, measured in kg of mass.",-,-,-,-,nitrogenContent,0.67,-,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.07,-,Poore & Nemecek (2018),phosphateContentAsP2O5,0.40,-,Poore & Nemecek (2018),potassiumContentAsK2O,1.20,-,Poore & Nemecek (2018),-,-,-,-,carbonContent,7.37,3.69,IPCC (2019),-,-,-,-,ligninContent,2.60,1.30,IPCC (2019),-,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
goatsSolidManureFreshKgMass,"goats, Solid Manure, Fresh Kg Mass","Goats, solid manure, fresh (kg mass)",kg,-,sheepAndGoatsSolidManureFreshKgMass,"Fresh manure from goats, measured in kg of mass.",-,-,-,-,nitrogenContent,0.67,-,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.07,-,Poore & Nemecek (2018),phosphateContentAsP2O5,0.40,-,Poore & Nemecek (2018),potassiumContentAsK2O,1.20,-,Poore & Nemecek (2018),-,-,-,-,carbonContent,7.37,3.69,IPCC (2019),-,-,-,-,ligninContent,2.60,1.30,IPCC (2019),-,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
poultrySolidManureFreshKgMass,"poultry, Solid Manure, Fresh Kg Mass","Poultry, solid manure, fresh (kg mass)",kg,Chicken manure,manureFreshKgMass,"Fresh manure from poultry, measured in kg of mass.",-,-,-,-,nitrogenContent,2.59,0.86,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.85,-,Poore & Nemecek (2018),phosphateContentAsP2O5,2.58,1.01,Poore & Nemecek (2018),potassiumContentAsK2O,2.27,0.60,Poore & Nemecek (2018),-,-,-,-,carbonContent,25.87,12.94,IPCC (2019),-,-,-,-,ligninContent,2.85,1.43,IPCC (2019),https://glossary.ecoinvent.org/ids/4aeb622f-8675-4449-889b-bca8bbb3d44a,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
chickenBroilersSolidManureFreshKgMass,"chicken Broilers, Solid Manure, Fresh Kg Mass","Chicken (broilers), solid manure, fresh (kg mass)",kg,Chicken manure,poultrySolidManureFreshKgMass,"Fresh manure from broiler hens, measured in kg of mass.",-,-,-,-,nitrogenContent,2.77,0.88,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.83,-,Poore & Nemecek (2018),phosphateContentAsP2O5,2.45,1.01,Poore & Nemecek (2018),potassiumContentAsK2O,2.58,0.38,Poore & Nemecek (2018),-,-,-,-,carbonContent,27.72,13.86,IPCC (2019),-,-,-,-,ligninContent,3.15,1.58,IPCC (2019),https://glossary.ecoinvent.org/ids/4aeb622f-8675-4449-889b-bca8bbb3d44a,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
chickenLayersSolidManureFreshKgMass,"chicken Layers, Solid Manure, Fresh Kg Mass","Chicken (layers), solid manure, fresh (kg mass)",kg,Chicken manure,poultrySolidManureFreshKgMass,"Fresh manure from laying hens, measured in kg of mass.",-,-,-,-,nitrogenContent,2.39,0.78,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.86,-,Poore & Nemecek (2018),phosphateContentAsP2O5,2.74,0.95,Poore & Nemecek (2018),potassiumContentAsK2O,1.88,0.56,Poore & Nemecek (2018),-,-,-,-,carbonContent,23.92,11.96,IPCC (2019),-,-,-,-,ligninContent,2.60,1.30,IPCC (2019),https://glossary.ecoinvent.org/ids/4aeb622f-8675-4449-889b-bca8bbb3d44a,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
poultryLitterKgMass,"poultry, Litter Kg Mass","Poultry, litter (kg mass)",kg,-,poultrySolidManureFreshKgMass,"Poultry litter, which includes manure and bedding material, measured in kg of mass.",http://aims.fao.org/aos/agrovoc/c_434 ,-,-,-,nitrogenContent,3.39,0.12,Tiquia and Tam (2000) https://doi.org/10.1016/S0269-7491(99)00319-X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,carbonContent,49.16,24.58,Tiquia and Tam (2000) https://doi.org/10.1016/S0269-7491(99)00319-X,-,-,-,-,ligninContent,691.00,37.00,Setya Utama and Christiyanto (2021) https://doi.org/10.5455%2Fjavar.2021.h517,-,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
pigsSolidManureFreshKgMass,"pigs, Solid Manure, Fresh Kg Mass","Pigs, solid manure, fresh (kg mass)",kg,-,manureFreshKgMass,"Fresh manure from pigs, measured in kg of mass.",-,-,-,-,nitrogenContent,0.73,0.23,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.14,-,Poore & Nemecek (2018),phosphateContentAsP2O5,1.89,0.86,Poore & Nemecek (2018),potassiumContentAsK2O,0.84,0.15,Poore & Nemecek (2018),-,-,-,-,carbonContent,7.98,3.99,IPCC (2019),-,-,-,-,ligninContent,1.25,0.63,IPCC (2019),-,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
fishCrustaceansSolidManureFreshKgMass,"fish/Crustaceans, Solid Manure, Fresh Kg Mass","Fish/crustaceans, solid manure, fresh (kg mass)",kg,Fish Scrap,manureFreshKgMass,"Fresh manure from aquaculture systems, including fish and crustaceans, measured in kg of mass.",-,-,-,-,nitrogenContent,0.16,0.09,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.00,-,Poore & Nemecek (2018),phosphateContentAsP2O5,0.14,0.01,Poore & Nemecek (2018),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
cattleSolidManureDryKgMass,"cattle, Solid Manure, Dry Kg Mass","Cattle, solid manure, dry (kg mass)",kg,-,manureDryKgMass,"Dry manure from cattle, measured in kg of mass.",-,-,-,-,nitrogenContent,2.65,2.45,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.31,-,Poore & Nemecek (2018),phosphateContentAsP2O5,1.37,0.34,Poore & Nemecek (2018),potassiumContentAsK2O,3.67,1.57,Poore & Nemecek (2018),-,-,-,-,carbonContent,46.38,23.19,IPCC (2019),-,-,-,-,ligninContent,11.00,5.50,IPCC (2019),https://glossary.ecoinvent.org/ids/ed56bc72-4186-40ab-a961-b8c0b49b64c8,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
dairyCattleSolidManureDryKgMass,"dairy Cattle, Solid Manure, Dry Kg Mass","Dairy cattle, solid manure, dry (kg mass)",kg,-,cattleSolidManureDryKgMass,"Dry manure from dairy cattle, measured in kg of mass.",-,-,-,-,nitrogenContent,2.70,3.60,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.49,-,Poore & Nemecek (2018),phosphateContentAsP2O5,1.37,0.46,Poore & Nemecek (2018),potassiumContentAsK2O,4.10,2.17,Poore & Nemecek (2018),-,-,-,-,carbonContent,43.20,21.60,IPCC (2019),-,-,-,-,ligninContent,13.00,6.50,IPCC (2019),https://glossary.ecoinvent.org/ids/ed56bc72-4186-40ab-a961-b8c0b49b64c8,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
beefCattleSolidManureDryKgMass,"beef Cattle, Solid Manure, Dry Kg Mass","Beef cattle, solid manure, dry (kg mass)",kg,-,cattleSolidManureDryKgMass,"Dry manure from beef cattle, measured in kg of mass.",-,-,-,-,nitrogenContent,2.60,1.30,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,0.21,-,Poore & Nemecek (2018),phosphateContentAsP2O5,1.37,0.23,Poore & Nemecek (2018),potassiumContentAsK2O,3.25,0.96,Poore & Nemecek (2018),-,-,-,-,carbonContent,49.40,24.70,IPCC (2019),-,-,-,-,ligninContent,9.00,4.50,IPCC (2019),https://glossary.ecoinvent.org/ids/ed56bc72-4186-40ab-a961-b8c0b49b64c8,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
sheepAndGoatsSolidManureDryKgMass,"sheep And Goats, Solid Manure, Dry Kg Mass","Sheep and goats, solid manure, dry (kg mass)",kg,-,manureDryKgMass,"Dry manure from sheep and/or goats, measured in kg of mass.",-,-,-,-,nitrogenContent,3.30,1.65,IPCC (2019),totalAmmoniacalNitrogenContentAsN,0.33,-,Poore & Nemecek (2018),phosphateContentAsP2O5,1.97,-,Poore & Nemecek (2018),potassiumContentAsK2O,5.91,-,Poore & Nemecek (2018),-,-,-,-,carbonContent,36.30,18.15,IPCC (2019),-,-,-,-,ligninContent,13.00,6.50,IPCC (2019),-,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
sheepSolidManureDryKgMass,"sheep, Solid Manure, Dry Kg Mass","Sheep, solid manure, dry (kg mass)",kg,-,sheepAndGoatsSolidManureDryKgMass,"Dry manure from sheep, measured in kg of mass.",-,-,-,-,nitrogenContent,3.30,1.65,IPCC (2019),totalAmmoniacalNitrogenContentAsN,0.33,-,Poore & Nemecek (2018),phosphateContentAsP2O5,1.97,-,Poore & Nemecek (2018),potassiumContentAsK2O,5.91,-,Poore & Nemecek (2018),-,-,-,-,carbonContent,36.30,18.15,IPCC (2019),-,-,-,-,ligninContent,13.00,6.50,IPCC (2019),-,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
goatsSolidManureDryKgMass,"goats, Solid Manure, Dry Kg Mass","Goats, solid manure, dry (kg mass)",kg,-,sheepAndGoatsSolidManureDryKgMass,"Dry manure from goats, measured in kg of mass.",-,-,-,-,nitrogenContent,3.30,1.65,IPCC (2019),totalAmmoniacalNitrogenContentAsN,0.33,-,Poore & Nemecek (2018),phosphateContentAsP2O5,1.97,-,Poore & Nemecek (2018),potassiumContentAsK2O,5.91,-,Poore & Nemecek (2018),-,-,-,-,carbonContent,36.30,18.15,IPCC (2019),-,-,-,-,ligninContent,13.00,6.50,IPCC (2019),-,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
poultrySolidManureDryKgMass,"poultry, Solid Manure, Dry Kg Mass","Poultry, solid manure, dry (kg mass)",kg,Chicken manure,manureDryKgMass,"Dry manure from poultry, measured in kg of mass.",-,-,-,-,nitrogenContent,4.50,1.45,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,1.48,-,Poore & Nemecek (2018),phosphateContentAsP2O5,4.58,1.72,Poore & Nemecek (2018),potassiumContentAsK2O,3.85,0.84,Poore & Nemecek (2018),-,-,-,-,carbonContent,45.00,22.50,IPCC (2019),-,-,-,-,ligninContent,5.00,2.50,IPCC (2019),https://glossary.ecoinvent.org/ids/e0d21df5-c3c7-4421-9861-5fb9a614b576,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
chickenBroilersSolidManureDryKgMass,"chicken Broilers, Solid Manure, Dry Kg Mass","Chicken (broilers), solid manure, dry (kg mass)",kg,Chicken manure,poultrySolidManureDryKgMass,"Dry manure from broiler hens, measured in kg of mass.",-,-,-,-,nitrogenContent,4.40,1.40,Poore & Nemecek (2018),totalAmmoniacalNitrogenContentAsN,1.32,-,Poore & Nemecek (2018),phosphateContentAsP2O5,3.90,1.60,Poore & Nemecek (2018),potassiumContentAsK2O,4.10,0.60,Poore & Nemecek (2018),-,-,-,-,carbonContent,44.00,22.00,IPCC (2019),-,-,-,-,ligninContent,5.00,2.50,IPCC (2019),https://glossary.ecoinvent.org/ids/e0d21df5-c3c7-4421-9861-5fb9a614b576,OrganicFertiliserClassification,Solid,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,0.21,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,0.15,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,0.28,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,0.0325,complete,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
